,state,ori
2704,NEW HAMPSHIRE,NH00700
2705,NEW HAMPSHIRE,NH00706
2706,NEW HAMPSHIRE,NH00708
2707,NEW HAMPSHIRE,NH00716
2708,NEW HAMPSHIRE,NH00722
2709,NEW HAMPSHIRE,NH00726
2710,NEW HAMPSHIRE,NH00730
2711,NEW HAMPSHIRE,NH00732
2712,NEW HAMPSHIRE,NH00734
2713,NEW HAMPSHIRE,NH00740
2714,NEW HAMPSHIRE,NH00742
2715,NEW HAMPSHIRE,NH00758
2716,NEW HAMPSHIRE,NH00800
2717,NEW HAMPSHIRE,NH00808
2718,NEW HAMPSHIRE,NH00812
2719,NEW HAMPSHIRE,NH00814
2720,NEW HAMPSHIRE,NH00816
2721,NEW HAMPSHIRE,NH00820
2722,NEW HAMPSHIRE,NH00822
2723,NEW HAMPSHIRE,NH00826
2724,NEW HAMPSHIRE,NH00830
2725,NEW HAMPSHIRE,NH00836
2726,NEW HAMPSHIRE,NH00838
2727,NEW HAMPSHIRE,NH00844
2728,NEW HAMPSHIRE,NH00848
2729,NEW HAMPSHIRE,NH00850
2730,NEW HAMPSHIRE,NH00852
2731,NEW HAMPSHIRE,NH00854
2732,NEW HAMPSHIRE,NH00856
2733,NEW HAMPSHIRE,NH00858
2734,NEW HAMPSHIRE,NH00860
2735,NEW HAMPSHIRE,NH00862
2736,NEW HAMPSHIRE,NH00866
2737,NEW HAMPSHIRE,NH00868
2738,NEW HAMPSHIRE,NH00872
2739,NEW HAMPSHIRE,NH00874
2740,NEW HAMPSHIRE,NH00902
2741,NEW HAMPSHIRE,NH00904
2742,NEW HAMPSHIRE,NH00906
2743,NEW HAMPSHIRE,NH00908
2744,NEW HAMPSHIRE,NH00910
2745,NEW HAMPSHIRE,NH00916
2746,NEW HAMPSHIRE,NH00920
2747,NEW HAMPSHIRE,NH00922
2748,NEW HAMPSHIRE,NH00924
2749,NEW HAMPSHIRE,NH01004
2750,NEW HAMPSHIRE,NH01006
2751,NEW HAMPSHIRE,NH01018
2752,NEW HAMPSHIRE,NH01024
2753,NEW JERSEY,NJ00100
2754,NEW JERSEY,NJ00101
2755,NEW JERSEY,NJ00102
2756,NEW JERSEY,NJ00103
2757,NEW JERSEY,NJ00104
2758,NEW JERSEY,NJ00107
2759,NEW JERSEY,NJ00108
2760,NEW JERSEY,NJ00111
2761,NEW JERSEY,NJ00112
2762,NEW JERSEY,NJ00113
2763,NEW JERSEY,NJ00114
2764,NEW JERSEY,NJ00116
2765,NEW JERSEY,NJ00117
2766,NEW JERSEY,NJ00118
2767,NEW JERSEY,NJ00119
2768,NEW JERSEY,NJ00121
2769,NEW JERSEY,NJ00122
2770,NEW JERSEY,NJ00200
2771,NEW JERSEY,NJ00201
2772,NEW JERSEY,NJ00203
2773,NEW JERSEY,NJ00204
2774,NEW JERSEY,NJ00205
2775,NEW JERSEY,NJ00206
2776,NEW JERSEY,NJ00207
2777,NEW JERSEY,NJ00210
2778,NEW JERSEY,NJ00211
2779,NEW JERSEY,NJ00212
2780,NEW JERSEY,NJ00213
2781,NEW JERSEY,NJ00214
2782,NEW JERSEY,NJ00215
2783,NEW JERSEY,NJ00217
2784,NEW JERSEY,NJ00218
2785,NEW JERSEY,NJ00219
2786,NEW JERSEY,NJ00220
2787,NEW JERSEY,NJ00221
2788,NEW JERSEY,NJ00222
2789,NEW JERSEY,NJ00223
2790,NEW JERSEY,NJ00225
2791,NEW JERSEY,NJ00227
2792,NEW JERSEY,NJ00229
2793,NEW JERSEY,NJ00230
2794,NEW JERSEY,NJ00231
2795,NEW JERSEY,NJ00232
2796,NEW JERSEY,NJ00234
2797,NEW JERSEY,NJ00235
2798,NEW JERSEY,NJ00236
2799,NEW JERSEY,NJ00238
2800,NEW JERSEY,NJ00239
2801,NEW JERSEY,NJ00241
2802,NEW JERSEY,NJ00242
2803,NEW JERSEY,NJ00243
2804,NEW JERSEY,NJ00244
2805,NEW JERSEY,NJ00246
2806,NEW JERSEY,NJ00248
2807,NEW JERSEY,NJ00249
2808,NEW JERSEY,NJ00250
2809,NEW JERSEY,NJ00251
2810,NEW JERSEY,NJ00252
2811,NEW JERSEY,NJ00253
2812,NEW JERSEY,NJ00254
2813,NEW JERSEY,NJ00256
2814,NEW JERSEY,NJ00257
2815,NEW JERSEY,NJ00258
2816,NEW JERSEY,NJ00260
2817,NEW JERSEY,NJ00261
2818,NEW JERSEY,NJ00263
2819,NEW JERSEY,NJ00264
2820,NEW JERSEY,NJ00265
2821,NEW JERSEY,NJ00267
2822,NEW JERSEY,NJ00269
2823,NEW JERSEY,NJ00270
2824,NEW JERSEY,NJ00300
2825,NEW JERSEY,NJ00302
2826,NEW JERSEY,NJ00303
2827,NEW JERSEY,NJ00304
2828,NEW JERSEY,NJ00305
2829,NEW JERSEY,NJ00306
2830,NEW JERSEY,NJ00307
2831,NEW JERSEY,NJ00308
2832,NEW JERSEY,NJ00309
2833,NEW JERSEY,NJ00310
2834,NEW JERSEY,NJ00311
2835,NEW JERSEY,NJ00312
2836,NEW JERSEY,NJ00313
2837,NEW JERSEY,NJ00315
2838,NEW JERSEY,NJ00317
2839,NEW JERSEY,NJ00318
2840,NEW JERSEY,NJ00320
2841,NEW JERSEY,NJ00321
2842,NEW JERSEY,NJ00322
2843,NEW JERSEY,NJ00323
2844,NEW JERSEY,NJ00324
2845,NEW JERSEY,NJ00325
2846,NEW JERSEY,NJ00327
2847,NEW JERSEY,NJ00328
2848,NEW JERSEY,NJ00329
2849,NEW JERSEY,NJ00330
2850,NEW JERSEY,NJ00331
2851,NEW JERSEY,NJ00332
2852,NEW JERSEY,NJ00335
2853,NEW JERSEY,NJ00338
2854,NEW JERSEY,NJ00403
2855,NEW JERSEY,NJ00404
2856,NEW JERSEY,NJ00406
2857,NEW JERSEY,NJ00407
2858,NEW JERSEY,NJ00408
2859,NEW JERSEY,NJ00410
2860,NEW JERSEY,NJ00411
2861,NEW JERSEY,NJ00412
2862,NEW JERSEY,NJ00414
2863,NEW JERSEY,NJ00415
2864,NEW JERSEY,NJ00416
2865,NEW JERSEY,NJ00417
2866,NEW JERSEY,NJ00418
2867,NEW JERSEY,NJ00419
2868,NEW JERSEY,NJ00420
2869,NEW JERSEY,NJ00423
2870,NEW JERSEY,NJ00424
2871,NEW JERSEY,NJ00425
2872,NEW JERSEY,NJ00426
2873,NEW JERSEY,NJ00427
2874,NEW JERSEY,NJ00428
2875,NEW JERSEY,NJ00430
2876,NEW JERSEY,NJ00431
2877,NEW JERSEY,NJ00432
2878,NEW JERSEY,NJ00434
2879,NEW JERSEY,NJ00435
2880,NEW JERSEY,NJ00436
2881,NEW JERSEY,NJ00437
2882,NEW JERSEY,NJ00439
2883,NEW JERSEY,NJ00500
2884,NEW JERSEY,NJ00501
2885,NEW JERSEY,NJ00506
2886,NEW JERSEY,NJ00507
2887,NEW JERSEY,NJ00508
2888,NEW JERSEY,NJ00514
2889,NEW JERSEY,NJ00515
2890,NEW JERSEY,NJ00601
2891,NEW JERSEY,NJ00610
2892,NEW JERSEY,NJ00700
2893,NEW JERSEY,NJ00701
2894,NEW JERSEY,NJ00702
2895,NEW JERSEY,NJ00703
2896,NEW JERSEY,NJ00704
2897,NEW JERSEY,NJ00705
2898,NEW JERSEY,NJ00706
2899,NEW JERSEY,NJ00708
2900,NEW JERSEY,NJ00709
2901,NEW JERSEY,NJ00710
2902,NEW JERSEY,NJ00711
2903,NEW JERSEY,NJ00712
2904,NEW JERSEY,NJ00713
2905,NEW JERSEY,NJ00716
2906,NEW JERSEY,NJ00717
2907,NEW JERSEY,NJ00719
2908,NEW JERSEY,NJ00720
2909,NEW JERSEY,NJ00721
2910,NEW JERSEY,NJ00722
2911,NEW JERSEY,NJ00734
2912,NEW JERSEY,NJ00800
2913,NEW JERSEY,NJ00802
2914,NEW JERSEY,NJ00803
2915,NEW JERSEY,NJ00804
2916,NEW JERSEY,NJ00805
2917,NEW JERSEY,NJ00806
2918,NEW JERSEY,NJ00807
2919,NEW JERSEY,NJ00808
2920,NEW JERSEY,NJ00809
2921,NEW JERSEY,NJ00810
2922,NEW JERSEY,NJ00811
2923,NEW JERSEY,NJ00812
2924,NEW JERSEY,NJ00813
2925,NEW JERSEY,NJ00814
2926,NEW JERSEY,NJ00815
2927,NEW JERSEY,NJ00818
2928,NEW JERSEY,NJ00820
2929,NEW JERSEY,NJ00821
2930,NEW JERSEY,NJ00822
2931,NEW JERSEY,NJ00823
2932,NEW JERSEY,NJ00824
2933,NEW JERSEY,NJ00826
2934,NEW JERSEY,NJ00900
2935,NEW JERSEY,NJ00901
2936,NEW JERSEY,NJ00903
2937,NEW JERSEY,NJ00904
2938,NEW JERSEY,NJ00905
2939,NEW JERSEY,NJ00906
2940,NEW JERSEY,NJ00907
2941,NEW JERSEY,NJ00908
2942,NEW JERSEY,NJ00909
2943,NEW JERSEY,NJ00910
2944,NEW JERSEY,NJ00911
2945,NEW JERSEY,NJ00912
2946,NEW JERSEY,NJ01000
2947,NEW JERSEY,NJ01005
2948,NEW JERSEY,NJ01006
2949,NEW JERSEY,NJ01009
2950,NEW JERSEY,NJ01010
2951,NEW JERSEY,NJ01014
2952,NEW JERSEY,NJ01017
2953,NEW JERSEY,NJ01021
2954,NEW JERSEY,NJ01022
2955,NEW JERSEY,NJ01100
2956,NEW JERSEY,NJ01101
2957,NEW JERSEY,NJ01102
2958,NEW JERSEY,NJ01103
2959,NEW JERSEY,NJ01104
2960,NEW JERSEY,NJ01106
2961,NEW JERSEY,NJ01107
2962,NEW JERSEY,NJ01110
2963,NEW JERSEY,NJ01111
2964,NEW JERSEY,NJ01112
2965,NEW JERSEY,NJ01113
2966,NEW JERSEY,NJ01200
2967,NEW JERSEY,NJ01201
2968,NEW JERSEY,NJ01203
2969,NEW JERSEY,NJ01204
2970,NEW JERSEY,NJ01205
2971,NEW JERSEY,NJ01207
2972,NEW JERSEY,NJ01208
2973,NEW JERSEY,NJ01209
2974,NEW JERSEY,NJ01210
2975,NEW JERSEY,NJ01211
2976,NEW JERSEY,NJ01212
2977,NEW JERSEY,NJ01213
2978,NEW JERSEY,NJ01214
2979,NEW JERSEY,NJ01215
2980,NEW JERSEY,NJ01216
2981,NEW JERSEY,NJ01217
2982,NEW JERSEY,NJ01218
2983,NEW JERSEY,NJ01219
2984,NEW JERSEY,NJ01220
2985,NEW JERSEY,NJ01221
2986,NEW JERSEY,NJ01222
2987,NEW JERSEY,NJ01223
2988,NEW JERSEY,NJ01224
2989,NEW JERSEY,NJ01225
2990,NEW JERSEY,NJ01230
2991,NEW JERSEY,NJ01301
2992,NEW JERSEY,NJ01303
2993,NEW JERSEY,NJ01304
2994,NEW JERSEY,NJ01305
2995,NEW JERSEY,NJ01307
2996,NEW JERSEY,NJ01308
2997,NEW JERSEY,NJ01309
2998,NEW JERSEY,NJ01310
2999,NEW JERSEY,NJ01311
3000,NEW JERSEY,NJ01312
3001,NEW JERSEY,NJ01313
3002,NEW JERSEY,NJ01315
3003,NEW JERSEY,NJ01316
3004,NEW JERSEY,NJ01317
3005,NEW JERSEY,NJ01318
3006,NEW JERSEY,NJ01319
3007,NEW JERSEY,NJ01321
3008,NEW JERSEY,NJ01322
3009,NEW JERSEY,NJ01323
3010,NEW JERSEY,NJ01325
3011,NEW JERSEY,NJ01326
3012,NEW JERSEY,NJ01327
3013,NEW JERSEY,NJ01328
3014,NEW JERSEY,NJ01329
3015,NEW JERSEY,NJ01330
3016,NEW JERSEY,NJ01331
3017,NEW JERSEY,NJ01334
3018,NEW JERSEY,NJ01335
3019,NEW JERSEY,NJ01336
3020,NEW JERSEY,NJ01337
3021,NEW JERSEY,NJ01338
3022,NEW JERSEY,NJ01339
3023,NEW JERSEY,NJ01340
3024,NEW JERSEY,NJ01342
3025,NEW JERSEY,NJ01343
3026,NEW JERSEY,NJ01345
3027,NEW JERSEY,NJ01347
3028,NEW JERSEY,NJ01352
3029,NEW JERSEY,NJ01353
3030,NEW JERSEY,NJ01400
3031,NEW JERSEY,NJ01401
3032,NEW JERSEY,NJ01403
3033,NEW JERSEY,NJ01404
3034,NEW JERSEY,NJ01407
3035,NEW JERSEY,NJ01408
3036,NEW JERSEY,NJ01409
3037,NEW JERSEY,NJ01410
3038,NEW JERSEY,NJ01411
3039,NEW JERSEY,NJ01412
3040,NEW JERSEY,NJ01413
3041,NEW JERSEY,NJ01414
3042,NEW JERSEY,NJ01415
3043,NEW JERSEY,NJ01416
3044,NEW JERSEY,NJ01417
3045,NEW JERSEY,NJ01419
3046,NEW JERSEY,NJ01420
3047,NEW JERSEY,NJ01421
3048,NEW JERSEY,NJ01423
3049,NEW JERSEY,NJ01424
3050,NEW JERSEY,NJ01426
3051,NEW JERSEY,NJ01428
3052,NEW JERSEY,NJ01429
3053,NEW JERSEY,NJ01431
3054,NEW JERSEY,NJ01432
3055,NEW JERSEY,NJ01433
3056,NEW JERSEY,NJ01434
3057,NEW JERSEY,NJ01435
3058,NEW JERSEY,NJ01436
3059,NEW JERSEY,NJ01438
3060,NEW JERSEY,NJ01439
3061,NEW JERSEY,NJ01500
3062,NEW JERSEY,NJ01504
3063,NEW JERSEY,NJ01506
3064,NEW JERSEY,NJ01507
3065,NEW JERSEY,NJ01511
3066,NEW JERSEY,NJ01512
3067,NEW JERSEY,NJ01514
3068,NEW JERSEY,NJ01516
3069,NEW JERSEY,NJ01518
3070,NEW JERSEY,NJ01520
3071,NEW JERSEY,NJ01521
3072,NEW JERSEY,NJ01525
3073,NEW JERSEY,NJ01526
3074,NEW JERSEY,NJ01528
3075,NEW JERSEY,NJ01530
3076,NEW JERSEY,NJ01533
3077,NEW JERSEY,NJ01601
3078,NEW JERSEY,NJ01603
3079,NEW JERSEY,NJ01604
3080,NEW JERSEY,NJ01605
3081,NEW JERSEY,NJ01607
3082,NEW JERSEY,NJ01608
3083,NEW JERSEY,NJ01609
3084,NEW JERSEY,NJ01610
3085,NEW JERSEY,NJ01612
3086,NEW JERSEY,NJ01613
3087,NEW JERSEY,NJ01614
3088,NEW JERSEY,NJ01615
3089,NEW JERSEY,NJ01616
3090,NEW JERSEY,NJ01700
3091,NEW JERSEY,NJ01705
3092,NEW JERSEY,NJ01708
3093,NEW JERSEY,NJ01712
3094,NEW JERSEY,NJ01800
3095,NEW JERSEY,NJ01802
3096,NEW JERSEY,NJ01803
3097,NEW JERSEY,NJ01804
3098,NEW JERSEY,NJ01805
3099,NEW JERSEY,NJ01806
3100,NEW JERSEY,NJ01808
3101,NEW JERSEY,NJ01809
3102,NEW JERSEY,NJ01810
3103,NEW JERSEY,NJ01811
3104,NEW JERSEY,NJ01813
3105,NEW JERSEY,NJ01814
3106,NEW JERSEY,NJ01816
3107,NEW JERSEY,NJ01818
3108,NEW JERSEY,NJ01819
3109,NEW JERSEY,NJ01820
3110,NEW JERSEY,NJ01821
3111,NEW JERSEY,NJ01900
3112,NEW JERSEY,NJ01902
3113,NEW JERSEY,NJ01904
3114,NEW JERSEY,NJ01906
3115,NEW JERSEY,NJ01909
3116,NEW JERSEY,NJ01911
3117,NEW JERSEY,NJ01912
3118,NEW JERSEY,NJ01915
3119,NEW JERSEY,NJ01918
3120,NEW JERSEY,NJ01919
3121,NEW JERSEY,NJ01922
3122,NEW JERSEY,NJ02000
3123,NEW JERSEY,NJ02002
3124,NEW JERSEY,NJ02003
3125,NEW JERSEY,NJ02004
3126,NEW JERSEY,NJ02005
3127,NEW JERSEY,NJ02007
3128,NEW JERSEY,NJ02008
3129,NEW JERSEY,NJ02009
3130,NEW JERSEY,NJ02011
3131,NEW JERSEY,NJ02012
3132,NEW JERSEY,NJ02013
3133,NEW JERSEY,NJ02014
3134,NEW JERSEY,NJ02015
3135,NEW JERSEY,NJ02016
3136,NEW JERSEY,NJ02017
3137,NEW JERSEY,NJ02018
3138,NEW JERSEY,NJ02019
3139,NEW JERSEY,NJ02020
3140,NEW JERSEY,NJ02103
3141,NEW JERSEY,NJ02108
3142,NEW JERSEY,NJ02112
3143,NEW JERSEY,NJ02115
3144,NEW JERSEY,NJ02116
3145,NEW JERSEY,NJ02119
3146,NEW JERSEY,NJ02120
3147,NEW JERSEY,NJ02121
3148,NEW JERSEY,NJ02122
3149,NEW JERSEY,NJNPD00
3150,NEW JERSEY,NJNPIPP
3151,NEW JERSEY,NJNYPOA
3152,NEW MEXICO,NM00100
3153,NEW MEXICO,NM00101
3154,NEW MEXICO,NM00301
3155,NEW MEXICO,NM00401
3156,NEW MEXICO,NM00700
3157,NEW MEXICO,NM00701
3158,NEW MEXICO,NM00901
3159,NEW MEXICO,NM00902
3160,NEW MEXICO,NM01001
3161,NEW MEXICO,NM01300
3162,NEW MEXICO,NM01301
3163,NEW MEXICO,NM01303
3164,NEW MEXICO,NM01400
3165,NEW MEXICO,NM02300
3166,NEW MEXICO,NM02401
3167,NEW MEXICO,NM02600
3168,NEW MEXICO,NM02901
3169,NEW MEXICO,NM03202
3170,NEW YORK,NY00100
3171,NEW YORK,NY00101
3172,NEW YORK,NY00102
3173,NEW YORK,NY00103
3174,NEW YORK,NY00120
3175,NEW YORK,NY00125
3176,NEW YORK,NY00152
3177,NEW YORK,NY00153
3178,NEW YORK,NY00158
3179,NEW YORK,NY00226
3180,NEW YORK,NY00300
3181,NEW YORK,NY00303
3182,NEW YORK,NY00364
3183,NEW YORK,NY00400
3184,NEW YORK,NY00401
3185,NEW YORK,NY00500
3186,NEW YORK,NY00501
3187,NEW YORK,NY00600
3188,NEW YORK,NY00601
3189,NEW YORK,NY00602
3190,NEW YORK,NY00620
3191,NEW YORK,NY00629
3192,NEW YORK,NY00632
3193,NEW YORK,NY00659
3194,NEW YORK,NY00700
3195,NEW YORK,NY00701
3196,NEW YORK,NY00722
3197,NEW YORK,NY00800
3198,NEW YORK,NY00824
3199,NEW YORK,NY00900
3200,NEW YORK,NY00901
3201,NEW YORK,NY01000
3202,NEW YORK,NY01020
3203,NEW YORK,NY01100
3204,NEW YORK,NY01227
3205,NEW YORK,NY01229
3206,NEW YORK,NY01300
3207,NEW YORK,NY01302
3208,NEW YORK,NY01327
3209,NEW YORK,NY01363
3210,NEW YORK,NY01365
3211,NEW YORK,NY01400
3212,NEW YORK,NY01402
3213,NEW YORK,NY01403
3214,NEW YORK,NY01424
3215,NEW YORK,NY01430
3216,NEW YORK,NY01451
3217,NEW YORK,NY01460
3218,NEW YORK,NY01461
3219,NEW YORK,NY01463
3220,NEW YORK,NY01465
3221,NEW YORK,NY01467
3222,NEW YORK,NY01472
3223,NEW YORK,NY01474
3224,NEW YORK,NY01523
3225,NEW YORK,NY01527
3226,NEW YORK,NY01620
3227,NEW YORK,NY01623
3228,NEW YORK,NY01624
3229,NEW YORK,NY01700
3230,NEW YORK,NY01702
3231,NEW YORK,NY01921
3232,NEW YORK,NY02122
3233,NEW YORK,NY02124
3234,NEW YORK,NY02201
3235,NEW YORK,NY02238
3236,NEW YORK,NY02400
3237,NEW YORK,NY02424
3238,NEW YORK,NY02500
3239,NEW YORK,NY02522
3240,NEW YORK,NY02526
3241,NEW YORK,NY02600
3242,NEW YORK,NY02601
3243,NEW YORK,NY02621
3244,NEW YORK,NY02700
3245,NEW YORK,NY02702
3246,NEW YORK,NY02724
3247,NEW YORK,NY02725
3248,NEW YORK,NY02728
3249,NEW YORK,NY02750
3250,NEW YORK,NY02753
3251,NEW YORK,NY02754
3252,NEW YORK,NY02759
3253,NEW YORK,NY02767
3254,NEW YORK,NY02800
3255,NEW YORK,NY02801
3256,NEW YORK,NY02905
3257,NEW YORK,NY02906
3258,NEW YORK,NY02907
3259,NEW YORK,NY02909
3260,NEW YORK,NY02943
3261,NEW YORK,NY03100
3262,NEW YORK,NY03101
3263,NEW YORK,NY03102
3264,NEW YORK,NY03103
3265,NEW YORK,NY03120
3266,NEW YORK,NY03200
3267,NEW YORK,NY03201
3268,NEW YORK,NY03202
3269,NEW YORK,NY03231
3270,NEW YORK,NY03237
3271,NEW YORK,NY03241
3272,NEW YORK,NY03250
3273,NEW YORK,NY03300
3274,NEW YORK,NY03301
3275,NEW YORK,NY03326
3276,NEW YORK,NY03327
3277,NEW YORK,NY03329
3278,NEW YORK,NY03350
3279,NEW YORK,NY03353
3280,NEW YORK,NY03356
3281,NEW YORK,NY03400
3282,NEW YORK,NY03429
3283,NEW YORK,NY03523
3284,NEW YORK,NY03528
3285,NEW YORK,NY03533
3286,NEW YORK,NY03535
3287,NEW YORK,NY03552
3288,NEW YORK,NY03563
3289,NEW YORK,NY03576
3290,NEW YORK,NY03577
3291,NEW YORK,NY03578
3292,NEW YORK,NY03581
3293,NEW YORK,NY03600
3294,NEW YORK,NY03622
3295,NEW YORK,NY03700
3296,NEW YORK,NY03702
3297,NEW YORK,NY03900
3298,NEW YORK,NY03950
3299,NEW YORK,NY03951
3300,NEW YORK,NY04101
3301,NEW YORK,NY04102
3302,NEW YORK,NY04152
3303,NEW YORK,NY04153
3304,NEW YORK,NY04154
3305,NEW YORK,NY04300
3306,NEW YORK,NY04328
3307,NEW YORK,NY04329
3308,NEW YORK,NY04350
3309,NEW YORK,NY04351
3310,NEW YORK,NY04352
3311,NEW YORK,NY04353
3312,NEW YORK,NY04354
3313,NEW YORK,NY04400
3314,NEW YORK,NY04401
3315,NEW YORK,NY04402
3316,NEW YORK,NY04420
3317,NEW YORK,NY04500
3318,NEW YORK,NY04523
3319,NEW YORK,NY04524
3320,NEW YORK,NY04568
3321,NEW YORK,NY04570
3322,NEW YORK,NY04601
3323,NEW YORK,NY04620
3324,NEW YORK,NY04652
3325,NEW YORK,NY04654
3326,NEW YORK,NY04720
3327,NEW YORK,NY04800
3328,NEW YORK,NY04821
3329,NEW YORK,NY04900
3330,NEW YORK,NY04921
3331,NEW YORK,NY05000
3332,NEW YORK,NY05001
3333,NEW YORK,NY05022
3334,NEW YORK,NY05100
3335,NEW YORK,NY05101
3336,NEW YORK,NY05120
3337,NEW YORK,NY05124
3338,NEW YORK,NY05126
3339,NEW YORK,NY05132
3340,NEW YORK,NY05139
3341,NEW YORK,NY05140
3342,NEW YORK,NY05155
3343,NEW YORK,NY05200
3344,NEW YORK,NY05220
3345,NEW YORK,NY05222
3346,NEW YORK,NY05254
3347,NEW YORK,NY05300
3348,NEW YORK,NY05420
3349,NEW YORK,NY05501
3350,NEW YORK,NY05527
3351,NEW YORK,NY05556
3352,NEW YORK,NY05561
3353,NEW YORK,NY05566
3354,NEW YORK,NY05580
3355,NEW YORK,NY05591
3356,NEW YORK,NY05595
3357,NEW YORK,NY05599
3358,NEW YORK,NY05601
3359,NEW YORK,NY05700
3360,NEW YORK,NY05721
3361,NEW YORK,NY05722
3362,NEW YORK,NY05726
3363,NEW YORK,NY05728
3364,NEW YORK,NY05800
3365,NEW YORK,NY05823
3366,NEW YORK,NY05830
3367,NEW YORK,NY05900
3368,NEW YORK,NY05901
3369,NEW YORK,NY05902
3370,NEW YORK,NY05903
3371,NEW YORK,NY05905
3372,NEW YORK,NY05909
3373,NEW YORK,NY05920
3374,NEW YORK,NY05923
3375,NEW YORK,NY05926
3376,NEW YORK,NY05928
3377,NEW YORK,NY05935
3378,NEW YORK,NY05950
3379,NEW YORK,NY05968
3380,NEW YORK,NY06020
3381,NEW YORK,NY06023
3382,NEW YORK,NY06027
3383,NEW YORK,NY06100
3384,NEW YORK,NY06120
3385,NEW YORK,NY214UB
3386,NEW YORK,NY214UC
3387,NEW YORK,NY301SG
3388,NEW YORK,NY302SA
3389,NEW YORK,NY303SC
3390,NEW YORK,NY304SA
3391,NEW YORK,NY305SE
3392,NEW YORK,NY306SA
3393,NEW YORK,NY307SE
3394,NEW YORK,NY308SC
3395,NEW YORK,NY309SB
3396,NEW YORK,NY310SK
3397,NEW YORK,NY311SC
3398,NEW YORK,NY312SC
3399,NEW YORK,NY313SK
3400,NEW YORK,NY314SA
3401,NEW YORK,NY315SB
3402,NEW YORK,NY316SB
3403,NEW YORK,NY317SG
3404,NEW YORK,NY318SA
3405,NEW YORK,NY319SF
3406,NEW YORK,NY320SG
3407,NEW YORK,NY321SD
3408,NEW YORK,NY322SD
3409,NEW YORK,NY324SD
3410,NEW YORK,NY325SE
3411,NEW YORK,NY326SD
3412,NEW YORK,NY327SE
3413,NEW YORK,NY328SG
3414,NEW YORK,NY329SL
3415,NEW YORK,NY331SA
3416,NEW YORK,NY332SD
3417,NEW YORK,NY333SD
3418,NEW YORK,NY334SE
3419,NEW YORK,NY335SF
3420,NEW YORK,NY336SA
3421,NEW YORK,NY337SD
3422,NEW YORK,NY338SC
3423,NEW YORK,NY339SK
3424,NEW YORK,NY341SG
3425,NEW YORK,NY343SF
3426,NEW YORK,NY344SB
3427,NEW YORK,NY345SG
3428,NEW YORK,NY346SG
3429,NEW YORK,NY348SE
3430,NEW YORK,NY349SE
3431,NEW YORK,NY350SE
3432,NEW YORK,NY351SL
3433,NEW YORK,NY352SF
3434,NEW YORK,NY353SC
3435,NEW YORK,NY354SC
3436,NEW YORK,NY355SF
3437,NEW YORK,NY356SG
3438,NEW YORK,NY357SG
3439,NEW YORK,NY358SE
3440,NEW YORK,NY359SK
3441,NEW YORK,NY360SA
3442,NEW YORK,NY361SE
3443,NORTH CAROLINA,NC00100
3444,NORTH CAROLINA,NC00101
3445,NORTH CAROLINA,NC00103
3446,NORTH CAROLINA,NC00600
3447,NORTH CAROLINA,NC00701
3448,NORTH CAROLINA,NC01000
3449,NORTH CAROLINA,NC01001
3450,NORTH CAROLINA,NC01013
3451,NORTH CAROLINA,NC01102
3452,NORTH CAROLINA,NC01200
3453,NORTH CAROLINA,NC01201
3454,NORTH CAROLINA,NC01300
3455,NORTH CAROLINA,NC01400
3456,NORTH CAROLINA,NC01401
3457,NORTH CAROLINA,NC01404
3458,NORTH CAROLINA,NC01601
3459,NORTH CAROLINA,NC01602
3460,NORTH CAROLINA,NC01603
3461,NORTH CAROLINA,NC01606
3462,NORTH CAROLINA,NC01802
3463,NORTH CAROLINA,NC01803
3464,NORTH CAROLINA,NC01807
3465,NORTH CAROLINA,NC02002
3466,NORTH CAROLINA,NC02300
3467,NORTH CAROLINA,NC02601
3468,NORTH CAROLINA,NC02800
3469,NORTH CAROLINA,NC02901
3470,NORTH CAROLINA,NC02902
3471,NORTH CAROLINA,NC03000
3472,NORTH CAROLINA,NC03106
3473,NORTH CAROLINA,NC03201
3474,NORTH CAROLINA,NC03202
3475,NORTH CAROLINA,NC03300
3476,NORTH CAROLINA,NC03301
3477,NORTH CAROLINA,NC03302
3478,NORTH CAROLINA,NC03401
3479,NORTH CAROLINA,NC03402
3480,NORTH CAROLINA,NC03600
3481,NORTH CAROLINA,NC03603
3482,NORTH CAROLINA,NC03607
3483,NORTH CAROLINA,NC03609
3484,NORTH CAROLINA,NC03900
3485,NORTH CAROLINA,NC03903
3486,NORTH CAROLINA,NC04100
3487,NORTH CAROLINA,NC04102
3488,NORTH CAROLINA,NC04103
3489,NORTH CAROLINA,NC04200
3490,NORTH CAROLINA,NC04201
3491,NORTH CAROLINA,NC04202
3492,NORTH CAROLINA,NC04305
3493,NORTH CAROLINA,NC04400
3494,NORTH CAROLINA,NC04401
3495,NORTH CAROLINA,NC04402
3496,NORTH CAROLINA,NC04500
3497,NORTH CAROLINA,NC04503
3498,NORTH CAROLINA,NC04600
3499,NORTH CAROLINA,NC04602
3500,NORTH CAROLINA,NC04701
3501,NORTH CAROLINA,NC04904
3502,NORTH CAROLINA,NC05102
3503,NORTH CAROLINA,NC05103
3504,NORTH CAROLINA,NC05108
3505,NORTH CAROLINA,NC05400
3506,NORTH CAROLINA,NC05401
3507,NORTH CAROLINA,NC05500
3508,NORTH CAROLINA,NC05501
3509,NORTH CAROLINA,NC05600
3510,NORTH CAROLINA,NC05601
3511,NORTH CAROLINA,NC05701
